"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Grilled White Onions","1450.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Sourdough","1650.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Sourdough, Diced Tomatoes","1660.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Sourdough, Grilled Peppers And Onions","1690.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Sourdough, Grilled White Onions","1690.0","900","130","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Toasted English Muffin","1530.0","900","100","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sausage, Toasted English Muffin, Diced Tomatoes","1540.0","900","100","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef","1130.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef, Diced Tomatoes","1140.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef, Grilled Peppers And Onions","1160.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef, Grilled White Onions","1160.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef, Sourdough","1370.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef, Sourdough, Diced Tomatoes","1380.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Seasoned Ground Beef, Toasted English Muffin","1250.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sourdough","1150.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sourdough, Diced Tomatoes","1160.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sourdough, Grilled Peppers And Onions","1190.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Sourdough, Grilled White Onions","1190.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Toasted English Muffin","1030.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Toasted English Muffin, Diced Tomatoes","1040.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Cheddar, Toasted English Muffin, Grilled White Onions","1070.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders","940.0","360","90","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Diced Tomatoes","950.0","360","90","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Grilled Peppers And Onions","980.0","360","90","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Grilled White Onions","980.0","360","90","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Sourdough","1180.0","360","130","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Sourdough, Diced Tomatoes","1190.0","360","140","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Sourdough, Grilled Peppers And Onions","1220.0","360","140","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Sourdough, Grilled White Onions","1220.0","360","140","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Toasted English Muffin","1060.0","360","110","0"
"Choice Of Three Ingredients Scrambler With Chicken Tenders, Toasted English Muffin, Diced Tomatoes","1070.0","360","110","0"
"Choice Of Three Ingredients Scrambler With Chili","1030.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Chili, Diced Tomatoes","1040.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Chili, Grilled Peppers And Onions","1060.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Chili, Grilled White Onions","1070.0","540","90","0"
"Choice Of Three Ingredients Scrambler With Chili, Sourdough","1270.0","540","130","0"
"Choice Of Three Ingredients Scrambler With Chili, Sourdough, Diced Tomatoes","1280.0","540","130","0"
"Choice Of Three Ingredients Scrambler With Chili, Sourdough, Grilled Peppers And Onions","1300.0","540","130","0"
"Choice Of Three Ingredients Scrambler With Chili, Sourdough, Grilled White Onions","1310.0","540","130","0"
"Choice Of Three Ingredients Scrambler With Chili, Toasted English Muffin","1150.0","540","110","0"
"Choice Of Three Ingredients Scrambler With Chili, Toasted English Muffin, Diced Tomatoes","1160.0","540","110","0"
"Choice Of Three Ingredients Scrambler With Chili, Toasted English Muffin, Grilled Peppers And Onions","1180.0","540","110","0"
"Choice Of Three Ingredients Scrambler With Chili, Toasted English Muffin, Grilled White Onions","1190.0","540","110","0"
"Choice Of Three Ingredients Scrambler With Diced Tomatoes","780.0","360","70","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken","920.0","360","70","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Diced Tomatoes","930.0","360","70","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Grilled Peppers And Onions","960.0","360","80","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Grilled White Onions","960.0","360","80","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Sourdough","1160.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Sourdough, Diced Tomatoes","1170.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Sourdough, Grilled Peppers And Onions","1200.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Sourdough, Grilled White Onions","1200.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Toasted English Muffin","1040.0","360","100","0"
"Choice Of Three Ingredients Scrambler With Grilled Chicken, Toasted English Muffin, Diced Tomatoes","1050.0","360","100","0"
"Choice Of Three Ingredients Scrambler With Grilled Peppers And Onions","800.0","360","80","0"
"Choice Of Three Ingredients Scrambler With Grilled White Onions","810.0","360","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack","930.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon","1110.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Diced Tomatoes","1120.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Grilled Peppers And Onions","1150.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Grilled White Onions","1150.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Sourdough","1350.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Sourdough, Diced Tomatoes","1360.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Sourdough, Grilled Peppers And Onions","1390.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Sourdough, Grilled White Onions","1390.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Bacon, Toasted English Muffin","1230.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders","1110.0","450","90","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders, Diced Tomatoes","1120.0","450","90","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders, Grilled Peppers And Onions","1140.0","540","90","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders, Grilled White Onions","1150.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders, Sourdough","1350.0","540","140","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders, Sourdough, Diced Tomatoes","1360.0","540","140","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chicken Tenders, Toasted English Muffin","1230.0","450","110","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili","1190.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Diced Tomatoes","1200.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Grilled Peppers And Onions","1230.0","630","90","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Grilled White Onions","1230.0","630","90","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Sourdough","1430.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Sourdough, Diced Tomatoes","1440.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Sourdough, Grilled Peppers And Onions","1470.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Sourdough, Grilled White Onions","1470.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Chili, Toasted English Muffin","1310.0","630","110","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Diced Tomatoes","940.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken","1090.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken, Diced Tomatoes","1100.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken, Grilled Peppers And Onions","1120.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken, Grilled White Onions","1130.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken, Sourdough","1330.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken, Sourdough, Diced Tomatoes","1340.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Chicken, Toasted English Muffin","1210.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled Peppers And Onions","970.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Grilled White Onions","970.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Philly Cheese Steak","1270.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Philly Cheese Steak, Diced Tomatoes","1280.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Philly Cheese Steak, Grilled White Onions","1310.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Philly Cheese Steak, Sourdough","1510.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Philly Cheese Steak, Toasted English Muffin","1390.0","630","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage","1430.0","900","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Diced Tomatoes","1440.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Grilled Peppers And Onions","1470.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Grilled White Onions","1470.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Sourdough","1670.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Sourdough, Diced Tomatoes","1680.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Sourdough, Grilled White Onions","1710.0","900","130","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sausage, Toasted English Muffin","1550.0","900","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Seasoned Ground Beef","1150.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Seasoned Ground Beef, Diced Tomatoes","1150.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Seasoned Ground Beef, Grilled White Onions","1180.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Seasoned Ground Beef, Sourdough","1390.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Seasoned Ground Beef, Toasted English Muffin","1270.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sourdough","1170.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sourdough, Diced Tomatoes","1180.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sourdough, Grilled Peppers And Onions","1210.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Sourdough, Grilled White Onions","1210.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Toasted English Muffin","1050.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Toasted English Muffin, Diced Tomatoes","1060.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Pepper Jack, Toasted English Muffin, Grilled White Onions","1090.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak","1100.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Diced Tomatoes","1110.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Grilled Peppers And Onions","1140.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Grilled White Onions","1140.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Sourdough","1340.0","540","120","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Sourdough, Diced Tomatoes","1350.0","540","120","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Sourdough, Grilled White Onions","1380.0","540","130","0"
"Choice Of Three Ingredients Scrambler With Philly Cheese Steak, Toasted English Muffin","1220.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Sausage","1270.0","720","70","0"
"Choice Of Three Ingredients Scrambler With Sausage, Diced Tomatoes","1280.0","720","80","0"
"Choice Of Three Ingredients Scrambler With Sausage, Grilled Peppers And Onions","1300.0","720","80","0"
"Choice Of Three Ingredients Scrambler With Sausage, Grilled White Onions","1310.0","720","80","0"
"Choice Of Three Ingredients Scrambler With Sausage, Sourdough","1510.0","810","120","0"
"Choice Of Three Ingredients Scrambler With Sausage, Sourdough, Diced Tomatoes","1520.0","810","120","0"
"Choice Of Three Ingredients Scrambler With Sausage, Sourdough, Grilled Peppers And Onions","1540.0","810","120","0"
"Choice Of Three Ingredients Scrambler With Sausage, Sourdough, Grilled White Onions","1550.0","810","130","0"
"Choice Of Three Ingredients Scrambler With Sausage, Toasted English Muffin","1390.0","720","100","0"
"Choice Of Three Ingredients Scrambler With Sausage, Toasted English Muffin, Diced Tomatoes","1400.0","720","100","0"
"Choice Of Three Ingredients Scrambler With Sausage, Toasted English Muffin, Grilled White Onions","1430.0","810","100","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef","980.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Diced Tomatoes","990.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Grilled Peppers And Onions","1010.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Grilled White Onions","1020.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Sourdough","1220.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Sourdough, Diced Tomatoes","1230.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Sourdough, Grilled White Onions","1260.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Seasoned Ground Beef, Toasted English Muffin","1100.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Sourdough","1010.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Sourdough, Diced Tomatoes","1020.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Sourdough, Grilled Peppers And Onions","1040.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Sourdough, Grilled White Onions","1050.0","360","120","0"
"Choice Of Three Ingredients Scrambler With Swiss","930.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon","1110.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Diced Tomatoes","1110.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Grilled Peppers And Onions","1140.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Grilled White Onions","1140.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Sourdough","1350.0","540","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Sourdough, Diced Tomatoes","1350.0","540","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Sourdough, Grilled Peppers And Onions","1380.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Sourdough, Grilled White Onions","1380.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Toasted English Muffin","1230.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Bacon, Toasted English Muffin, Diced Tomatoes","1230.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders","1100.0","450","90","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Diced Tomatoes","1110.0","450","90","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Grilled Peppers And Onions","1140.0","450","90","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Grilled White Onions","1140.0","450","90","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Sourdough","1340.0","540","140","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Sourdough, Diced Tomatoes","1350.0","540","140","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Sourdough, Grilled White Onions","1380.0","540","140","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chicken Tenders, Toasted English Muffin","1220.0","450","110","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili","1190.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Diced Tomatoes","1190.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Grilled Peppers And Onions","1220.0","630","90","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Grilled White Onions","1220.0","630","90","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Sourdough","1430.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Sourdough, Diced Tomatoes","1430.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Sourdough, Grilled Peppers And Onions","1460.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Sourdough, Grilled White Onions","1460.0","630","130","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Toasted English Muffin","1310.0","630","110","0"
"Choice Of Three Ingredients Scrambler With Swiss, Chili, Toasted English Muffin, Diced Tomatoes","1310.0","630","110","0"
"Choice Of Three Ingredients Scrambler With Swiss, Diced Tomatoes","930.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken","1080.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Diced Tomatoes","1090.0","450","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Grilled Peppers And Onions","1120.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Grilled White Onions","1120.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Sourdough","1320.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Sourdough, Diced Tomatoes","1330.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Sourdough, Grilled White Onions","1360.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Chicken, Toasted English Muffin","1200.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled Peppers And Onions","960.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Grilled White Onions","960.0","450","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak","1260.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak, Diced Tomatoes","1270.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak, Grilled Peppers And Onions","1300.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak, Grilled White Onions","1300.0","630","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak, Sourdough","1500.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak, Sourdough, Diced Tomatoes","1510.0","630","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Philly Cheese Steak, Toasted English Muffin","1380.0","630","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage","1430.0","810","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Diced Tomatoes","1430.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Grilled Peppers And Onions","1460.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Grilled White Onions","1460.0","900","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Sourdough","1670.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Sourdough, Diced Tomatoes","1670.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Sourdough, Grilled Peppers And Onions","1700.0","900","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Sourdough, Grilled White Onions","1700.0","900","130","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Toasted English Muffin","1550.0","900","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sausage, Toasted English Muffin, Diced Tomatoes","1550.0","900","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef","1140.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef, Diced Tomatoes","1150.0","540","70","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef, Grilled Peppers And Onions","1170.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef, Grilled White Onions","1180.0","540","80","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef, Sourdough","1380.0","540","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef, Sourdough, Diced Tomatoes","1390.0","540","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Seasoned Ground Beef, Toasted English Muffin","1260.0","540","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sourdough","1170.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sourdough, Diced Tomatoes","1170.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sourdough, Grilled Peppers And Onions","1200.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Sourdough, Grilled White Onions","1200.0","450","120","0"
"Choice Of Three Ingredients Scrambler With Swiss, Toasted English Muffin","1050.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Toasted English Muffin, Diced Tomatoes","1050.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Toasted English Muffin, Grilled Peppers And Onions","1080.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Swiss, Toasted English Muffin, Grilled White Onions","1080.0","450","100","0"
"Choice Of Three Ingredients Scrambler With Toasted English Muffin","890.0","360","100","0"
"Choice Of Three Ingredients Scrambler With Toasted English Muffin, Diced Tomatoes","900.0","360","100","0"
"Choice Of Three Ingredients Scrambler With Toasted English Muffin, Grilled Peppers And Onions","920.0","360","100","0"
"Choice Of Three Ingredients Scrambler With Toasted English Muffin, Grilled White Onions","930.0","360","100","0"
"Coffee (8 Fuid Ounces)","0.0","0","0","0"
"Coffee Shake","770.0","360","80","0"
"Coke (12 Fuid Ounces)","90.0","0","20","0"
"Coke (16 Fuid Ounces)","120.0","0","30","0"
"Coke (20 Fuid Ounces)","150.0","0","40","0"
"Coke (24 Fuid Ounces)","180.0","0","50","0"
"Country Sausage And Gravy Scrambler","1450.0","810","90","0"
"Crinkle Cut Pickles","0.0","0","0","0"
"Crispy Chicken Club Salad With Dressing Choice 1000 Island","670.0","450","30","0"
"Crispy Chicken Club Salad With Dressing Choice Balsamic Vinaigrette","540.0","270","30","0"
"Crispy Chicken Club Salad With Dressing Choice Bleu Cheese","740.0","540","30","0"
"Crispy Chicken Club Salad With Dressing Choice Fat Free Italian","450.0","180","30","0"
"Crispy Chicken Club Salad With Dressing Choice Honey Mustard","680.0","450","30","0"
"Crispy Chicken Club Salad With Dressing Choice Ranch","640.0","360","30","0"
"Diet Coke (12 Fuid Ounces)","0.0","0","0","0"
"Diet Coke (16 Fuid Ounces)","0.0","0","0","0"
"Diet Coke (20 Fuid Ounces)","0.0","0","0","0"
"Diet Coke (24 Fuid Ounces)","0.0","0","0","0"
"Egg Salad Sandwich","540.0","450","0","1"
"Egg Salad Sandwich With Bread Choice Sourdough","780.0","450","50","0"
"Egg Salad Sandwich With Bread Choice Wheat","740.0","450","40","0"
"Egg Salad Sandwich With Bread Choice White","940.0","540","80","0"
"Eggs My Way, One Egg","320.0","180","30","0"
"Eggs My Way, One Egg With Bacon","500.0","270","30","0"
"Eggs My Way, One Egg With Bacon, Sourdough","740.0","360","70","0"
"Eggs My Way, One Egg With Bacon, Toasted English Muffin","620.0","270","50","0"
"Eggs My Way, One Egg With Sausage","820.0","630","30","0"
"Eggs My Way, One Egg With Sausage, Sourdough","1060.0","630","70","0"
"Eggs My Way, One Egg With Sausage, Toasted English Muffin","940.0","630","50","0"
"Eggs My Way, One Egg With Sourdough","560.0","180","70","0"
"Eggs My Way, One Egg With Toasted English Muffin","440.0","180","50","0"
"Eggs My Way, Three Eggs","470.0","270","30","0"
"Eggs My Way, Three Eggs With Bacon","650.0","360","30","0"
"Eggs My Way, Three Eggs With Bacon, Sourdough","890.0","450","70","0"
"Eggs My Way, Three Eggs With Bacon, Toasted English Muffin","770.0","360","50","0"
"Eggs My Way, Three Eggs With Sausage","970.0","720","30","0"
"Eggs My Way, Three Eggs With Sausage, Sourdough","1210.0","720","70","0"
"Eggs My Way, Three Eggs With Sausage, Toasted English Muffin","1090.0","720","50","0"
"Eggs My Way, Three Eggs With Sourdough","710.0","270","70","0"
"Eggs My Way, Three Eggs With Toasted English Muffin","590.0","270","50","0"
"Eggs My Way, Two Eggs","400.0","180","30","0"
"Eggs My Way, Two Eggs With Bacon","580.0","360","30","0"
"Eggs My Way, Two Eggs With Bacon, Sourdough","820.0","360","70","0"
"Eggs My Way, Two Eggs With Bacon, Toasted English Muffin","700.0","360","50","0"
"Eggs My Way, Two Eggs With Sausage","900.0","630","30","0"
"Eggs My Way, Two Eggs With Sausage, Sourdough","1140.0","720","70","0"
"Eggs My Way, Two Eggs With Sausage, Toasted English Muffin","1020.0","630","50","0"
"Eggs My Way, Two Eggs With Sourdough","640.0","270","70","0"
"Eggs My Way, Two Eggs With Toasted English Muffin","520.0","270","50","0"
"English Muffin","120.0","0","30","0"
"Fanta Orange (12 Fuid Ounces)","110.0","0","30","0"
"Fanta Orange (16 Fuid Ounces)","140.0","0","40","0"
"Fanta Orange (20 Fuid Ounces)","180.0","0","40","0"
"Fanta Orange (24 Fuid Ounces)","210.0","0","50","0"
"Fat Free Italian Dressing","30.0","0","10","0"
"Flavors For Flavored Sodas With Flavor Choice Cherry","60.0","0","20","0"
"Flavors For Flavored Sodas With Flavor Choice Chocolate","80.0","0","20","0"
"Flavors For Flavored Sodas With Flavor Choice Lemon","30.0","0","10","0"
"Flavors For Flavored Sodas With Flavor Choice Strawberry","40.0","0","10","0"
"Flavors For Flavored Sodas With Flavor Choice Vanilla","60.0","0","20","0"
"French Toast, 2 Slices","620.0","90","100","0"
"French Toast, 2 Slices With Bacon","800.0","270","100","0"
"French Toast, 2 Slices With Sausage","1120.0","540","100","0"
"French Toast, 3 Slices","800.0","180","130","0"
"French Toast, 3 Slices With Bacon","980.0","270","130","0"
